2017-09-20 12:26:53 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-87-54.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 12:26:53.400175 I | etcdmain: etcd Version: 3.1.5
2017-09-20 12:26:57.453124 I | rafthttp: started peer 4947815f01d43c9c
2017-09-20 12:26:57.453246 I | rafthttp: added peer 4947815f01d43c9c
2017-09-20 12:26:57.453268 I | rafthttp: starting peer a8637664ca9721a5...
2017-09-20 12:26:57.453288 I | rafthttp: started HTTP pipelining with peer a8637664ca9721a5
2017-09-20 12:26:57.453309 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 12:26:57.453409 I | rafthttp: started streaming with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 12:26:57.457123 I | rafthttp: started peer a8637664ca9721a5
2017-09-20 12:26:57.457148 I | rafthttp: added peer a8637664ca9721a5
2017-09-20 12:26:57.457164 I | rafthttp: starting peer c7674291f0333bf7...
2017-09-20 12:26:57.457187 I | rafthttp: started HTTP pipelining with peer c7674291f0333bf7
2017-09-20 12:26:57.458094 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 12:26:57.458721 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 12:26:57.459849 I | rafthttp: started peer c7674291f0333bf7
2017-09-20 12:26:57.459871 I | rafthttp: added peer c7674291f0333bf7
2017-09-20 12:26:57.459888 I | rafthttp: starting peer fe045def5d726446...
2017-09-20 12:26:57.459909 I | rafthttp: started HTTP pipelining with peer fe045def5d726446
2017-09-20 12:26:57.460596 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream Message reader)
2017-09-20 12:26:57.462024 I | rafthttp: started peer fe045def5d726446
2017-09-20 12:26:57.462049 I | rafthttp: added peer fe045def5d726446
2017-09-20 12:26:57.462064 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 12:26:57.462281 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 12:26:57.462297 I | rafthttp: started streaming with peer c7674291f0333bf7 (stream MsgApp v2 reader)
2017-09-20 12:26:57.462390 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 12:26:57.462434 I | rafthttp: started streaming with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 12:26:57.462582 I | rafthttp: started streaming with peer fe045def5d726446 (stream Message reader)
2017-09-20 12:26:57.463303 I | rafthttp: peer fe045def5d726446 became active
2017-09-20 12:26:57.463320 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 writer)
2017-09-20 12:26:57.463414 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 12:26:57.463439 I | rafthttp: started streaming with peer c7674291f0333bf7 (writer)
2017-09-20 12:26:57.463529 I | rafthttp: started streaming with peer a8637664ca9721a5 (writer)
2017-09-20 12:26:57.463541 I | rafthttp: started streaming with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 12:26:57.464091 I | rafthttp: peer 4947815f01d43c9c became active
2017-09-20 12:26:57.464108 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message writer)
2017-09-20 12:26:57.464292 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 writer)
2017-09-20 12:26:57.464453 I | rafthttp: peer c7674291f0333bf7 became active
2017-09-20 12:26:57.464473 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream Message writer)
2017-09-20 12:26:57.464636 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream MsgApp v2 writer)
2017-09-20 12:26:57.464662 I | etcdserver/membership: added member 1ff51c47e4f95221 [http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 12:26:57.464779 I | etcdserver/membership: added member 4947815f01d43c9c [http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 12:26:57.464841 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message writer)
2017-09-20 12:26:57.464907 I | etcdserver/membership: added member a8637664ca9721a5 [http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 12:26:57.465015 I | etcdserver/membership: added member c7674291f0333bf7 [http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 12:26:57.465132 I | etcdserver/membership: added member fe045def5d726446 [http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 12:26:57.465195 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 12:26:57.465358 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 12:26:57.465618 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream Message reader)
2017-09-20 12:26:57.465778 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream MsgApp v2 reader)
2017-09-20 12:26:57.466097 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 12:26:57.466817 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message reader)
2017-09-20 12:26:57.469224 I | rafthttp: peer a8637664ca9721a5 became active
2017-09-20 12:26:57.469241 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 12:26:57.469683 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 12:26:57.470100 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 writer)
2017-09-20 12:26:57.470204 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message writer)
2017-09-20 12:26:57.616241 I | raft: 1ff51c47e4f95221 is starting a new election at term 1
2017-09-20 12:26:57.616283 I | raft: 1ff51c47e4f95221 became candidate at term 2
2017-09-20 12:26:57.616303 I | raft: 1ff51c47e4f95221 received MsgVoteResp from 1ff51c47e4f95221 at term 2
2017-09-20 12:26:57.616314 I | raft: 1ff51c47e4f95221 [logterm: 1, index: 5] sent MsgVote request to 4947815f01d43c9c at term 2
2017-09-20 12:26:57.616323 I | raft: 1ff51c47e4f95221 [logterm: 1, index: 5] sent MsgVote request to a8637664ca9721a5 at term 2
2017-09-20 12:26:57.616331 I | raft: 1ff51c47e4f95221 [logterm: 1, index: 5] sent MsgVote request to c7674291f0333bf7 at term 2
2017-09-20 12:26:57.616339 I | raft: 1ff51c47e4f95221 [logterm: 1, index: 5] sent MsgVote request to fe045def5d726446 at term 2
2017-09-20 12:26:57.618452 I | raft: 1ff51c47e4f95221 received MsgVoteResp from c7674291f0333bf7 at term 2
2017-09-20 12:26:57.618465 I | raft: 1ff51c47e4f95221 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2017-09-20 12:26:57.618617 I | raft: 1ff51c47e4f95221 received MsgVoteResp from 4947815f01d43c9c at term 2
2017-09-20 12:26:57.618635 I | raft: 1ff51c47e4f95221 [quorum:3] has received 3 MsgVoteResp votes and 0 vote rejections
2017-09-20 12:26:57.618650 I | raft: 1ff51c47e4f95221 became leader at term 2
2017-09-20 12:26:57.618665 I | raft: raft.node: 1ff51c47e4f95221 elected leader 1ff51c47e4f95221 at term 2
2017-09-20 12:26:57.622405 I | etcdserver: published {Name:ec2-18-194-87-54.eu-central-1.compute.amazonaws.com ClientURLs:[http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379]} to cluster 663a90b2fc437693
2017-09-20 12:26:57.622431 I | embed: ready to serve client requests
2017-09-20 12:26:57.622734 N | embed: serving insecure client requests on 172.31.16.40:2379, this is strongly discouraged!
2017-09-20 12:26:57.624120 E | etcdmain: forgot to set Type=notify in systemd service file?
2017-09-20 12:26:57.627362 I | etcdserver: setting up the initial cluster version to 3.1
2017-09-20 12:26:57.628823 N | etcdserver/membership: set the initial cluster version to 3.1
2017-09-20 12:26:57.628885 I | etcdserver/api: enabled capabilities for version 3.1
