2017-09-20 13:23:39 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-87-54.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 13:23:39.990207 I | etcdmain: etcd Version: 3.1.5
2017-09-20 13:23:44.035087 I | rafthttp: started streaming with peer fe045def5d726446 (writer)
2017-09-20 13:23:44.035256 I | rafthttp: peer 4947815f01d43c9c became active
2017-09-20 13:23:44.035274 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message reader)
2017-09-20 13:23:44.036863 I | rafthttp: started peer fe045def5d726446
2017-09-20 13:23:44.036886 I | rafthttp: added peer fe045def5d726446
2017-09-20 13:23:44.036901 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2017-09-20 13:23:44.037138 I | rafthttp: started streaming with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:23:44.037180 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 reader)
2017-09-20 13:23:44.037429 I | rafthttp: started streaming with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:23:44.038735 I | rafthttp: peer a8637664ca9721a5 became active
2017-09-20 13:23:44.038753 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message writer)
2017-09-20 13:23:44.041063 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream MsgApp v2 writer)
2017-09-20 13:23:44.041598 I | rafthttp: peer fe045def5d726446 became active
2017-09-20 13:23:44.041616 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 writer)
2017-09-20 13:23:44.041718 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message writer)
2017-09-20 13:23:44.041832 I | rafthttp: peer c7674291f0333bf7 became active
2017-09-20 13:23:44.041853 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream Message writer)
2017-09-20 13:23:44.041974 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream MsgApp v2 writer)
2017-09-20 13:23:44.042103 I | rafthttp: established a TCP streaming connection with peer 4947815f01d43c9c (stream Message writer)
2017-09-20 13:23:44.042456 I | etcdserver/membership: added member 1ff51c47e4f95221 [http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:23:44.042561 I | etcdserver/membership: added member 4947815f01d43c9c [http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:23:44.042660 I | etcdserver/membership: added member a8637664ca9721a5 [http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:23:44.042768 I | etcdserver/membership: added member c7674291f0333bf7 [http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:23:44.042875 I | etcdserver/membership: added member fe045def5d726446 [http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380] to cluster 663a90b2fc437693
2017-09-20 13:23:44.042950 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream Message reader)
2017-09-20 13:23:44.043272 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 reader)
2017-09-20 13:23:44.043638 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream Message reader)
2017-09-20 13:23:44.043861 I | rafthttp: established a TCP streaming connection with peer c7674291f0333bf7 (stream MsgApp v2 reader)
2017-09-20 13:23:44.045104 I | rafthttp: established a TCP streaming connection with peer a8637664ca9721a5 (stream MsgApp v2 writer)
2017-09-20 13:23:44.048689 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream Message reader)
2017-09-20 13:23:44.048749 I | rafthttp: established a TCP streaming connection with peer fe045def5d726446 (stream MsgApp v2 reader)
2017-09-20 13:23:44.212074 I | raft: 1ff51c47e4f95221 is starting a new election at term 1
2017-09-20 13:23:44.212149 I | raft: 1ff51c47e4f95221 became candidate at term 2
2017-09-20 13:23:44.212165 I | raft: 1ff51c47e4f95221 received MsgVoteResp from 1ff51c47e4f95221 at term 2
2017-09-20 13:23:44.212175 I | raft: 1ff51c47e4f95221 [logterm: 1, index: 5] sent MsgVote request to a8637664ca9721a5 at term 2
2017-09-20 13:23:44.212185 I | raft: 1ff51c47e4f95221 [logterm: 1, index: 5] sent MsgVote request to c7674291f0333bf7 at term 2
2017-09-20 13:23:44.212205 I | raft: 1ff51c47e4f95221 [logterm: 1, index: 5] sent MsgVote request to fe045def5d726446 at term 2
2017-09-20 13:23:44.212215 I | raft: 1ff51c47e4f95221 [logterm: 1, index: 5] sent MsgVote request to 4947815f01d43c9c at term 2
2017-09-20 13:23:44.214510 I | raft: 1ff51c47e4f95221 received MsgVoteResp from c7674291f0333bf7 at term 2
2017-09-20 13:23:44.214529 I | raft: 1ff51c47e4f95221 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2017-09-20 13:23:44.214699 I | raft: 1ff51c47e4f95221 received MsgVoteResp from fe045def5d726446 at term 2
2017-09-20 13:23:44.214711 I | raft: 1ff51c47e4f95221 [quorum:3] has received 3 MsgVoteResp votes and 0 vote rejections
2017-09-20 13:23:44.214725 I | raft: 1ff51c47e4f95221 became leader at term 2
2017-09-20 13:23:44.214738 I | raft: raft.node: 1ff51c47e4f95221 elected leader 1ff51c47e4f95221 at term 2
2017-09-20 13:23:44.217847 I | embed: ready to serve client requests
2017-09-20 13:23:44.217886 E | etcdmain: forgot to set Type=notify in systemd service file?
2017-09-20 13:23:44.217906 I | etcdserver: published {Name:ec2-18-194-87-54.eu-central-1.compute.amazonaws.com ClientURLs:[http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2379]} to cluster 663a90b2fc437693
2017-09-20 13:23:44.218096 N | embed: serving insecure client requests on 172.31.16.40:2379, this is strongly discouraged!
2017-09-20 13:23:44.224714 I | etcdserver: setting up the initial cluster version to 3.1
2017-09-20 13:23:44.226010 N | etcdserver/membership: set the initial cluster version to 3.1
2017-09-20 13:23:44.226048 I | etcdserver/api: enabled capabilities for version 3.1
